ticker,timestamp,open,high,low,close,volume
RTX,2025-04-24 09:00:00,120.5000,120.5000,120.0000,120.5000,3006
RTX,2025-04-24 08:30:00,120.4900,120.5000,120.0000,120.1900,1010
RTX,2025-04-24 08:00:00,120.4200,121.4400,119.2000,120.4900,1341
RTX,2025-04-24 07:30:00,120.0200,120.4900,120.0000,120.4700,73
RTX,2025-04-24 07:00:00,120.5100,120.8700,120.2800,120.2800,283
RTX,2025-04-24 06:30:00,120.4800,120.6000,120.4800,120.6000,16
RTX,2025-04-24 06:00:00,120.4800,120.4800,120.4800,120.4800,20
RTX,2025-04-24 05:30:00,120.8600,120.8600,120.3500,120.4900,60
RTX,2025-04-24 05:00:00,120.8300,120.8300,120.8300,120.8300,1
RTX,2025-04-24 04:30:00,120.0000,120.1800,119.8700,120.1800,13
RTX,2025-04-24 04:00:00,119.9800,121.0000,119.9000,120.0400,84
RTX,2025-04-23 19:30:00,121.9000,121.9000,119.5500,119.5500,76
RTX,2025-04-23 19:00:00,120.2800,120.3100,119.6087,120.3000,1040257
RTX,2025-04-23 18:30:00,120.2800,120.2800,119.5500,120.2000,1040357
RTX,2025-04-23 18:00:00,120.2000,120.2500,119.5600,119.5600,612
RTX,2025-04-23 17:30:00,119.8500,120.2500,119.5500,120.2000,124
RTX,2025-04-23 17:00:00,120.1000,120.1800,119.2600,119.8300,58
RTX,2025-04-23 16:30:00,120.0000,129.2500,119.2600,120.0000,37952
RTX,2025-04-23 16:00:00,120.2800,129.2500,119.2600,120.2000,3180121
RTX,2025-04-23 15:30:00,119.9700,120.6700,119.9500,120.2800,1483992
RTX,2025-04-23 15:00:00,119.7500,120.1853,119.6600,119.9800,546388
RTX,2025-04-23 14:30:00,119.8100,120.1650,119.7150,119.7450,305097
RTX,2025-04-23 14:00:00,120.3500,120.4642,119.7000,119.7700,324332
RTX,2025-04-23 13:30:00,119.6450,120.6300,119.5450,120.3700,333524
RTX,2025-04-23 13:00:00,119.4300,120.1800,119.1800,119.6450,311258
RTX,2025-04-23 12:30:00,120.1000,120.2600,119.2900,119.4151,319486
RTX,2025-04-23 12:00:00,120.6200,120.8000,119.8100,120.1300,442500
RTX,2025-04-23 11:30:00,120.7100,121.4900,120.4700,120.6500,522672
RTX,2025-04-23 11:00:00,121.8000,122.6200,120.5300,120.7100,648661
RTX,2025-04-23 10:30:00,121.6750,122.2000,121.0100,121.7600,652853
RTX,2025-04-23 10:00:00,121.4100,122.5800,120.9950,121.6750,971519
RTX,2025-04-23 09:30:00,117.3750,121.9100,117.2750,121.3900,2352451
RTX,2025-04-23 09:00:00,117.4400,117.9000,116.9000,117.9000,37658
RTX,2025-04-23 08:30:00,116.9000,117.7500,116.6000,117.4938,24466
RTX,2025-04-23 08:00:00,116.6000,116.9500,113.7500,116.9200,26079
RTX,2025-04-23 07:30:00,116.6000,116.9100,116.6000,116.6500,2707
RTX,2025-04-23 07:00:00,116.6100,116.7500,116.6000,116.6000,5997
RTX,2025-04-23 06:30:00,116.1200,116.6100,116.1100,116.6100,721
RTX,2025-04-23 06:00:00,115.9700,116.2300,115.9100,116.1900,540
RTX,2025-04-23 05:30:00,116.0000,116.2100,115.9400,116.1000,294
RTX,2025-04-23 05:00:00,116.2100,116.6800,116.0000,116.0000,2032
RTX,2025-04-23 04:30:00,116.1900,116.5600,115.9700,116.3600,748
RTX,2025-04-23 04:00:00,116.4100,116.4100,115.9000,115.9100,1723
RTX,2025-04-22 19:30:00,115.0200,115.5000,114.8800,115.2400,2670
RTX,2025-04-22 19:00:00,113.7500,115.5000,113.7500,115.0100,1346253
RTX,2025-04-22 18:30:00,113.7500,115.2500,113.7500,115.2197,1343056
RTX,2025-04-22 18:00:00,114.6300,114.8800,114.2900,114.7400,4350
ISRG,2025-04-25 19:30:00,514.2100,515.0000,514.2100,514.3015,63
ISRG,2025-04-25 19:00:00,515.0302,515.0400,514.5650,514.5650,71
ISRG,2025-04-25 18:30:00,515.0300,515.0400,514.5100,514.5100,51
ISRG,2025-04-25 18:00:00,515.9800,516.0000,514.3280,515.0400,66
ISRG,2025-04-25 17:30:00,516.4900,516.8000,514.5200,514.5900,2698
ISRG,2025-04-25 17:00:00,514.2145,516.5000,514.2100,516.5000,3545
ISRG,2025-04-25 16:30:00,514.9500,516.5000,514.2200,514.2200,12091
ISRG,2025-04-25 16:00:00,514.9100,517.0427,514.2101,514.9500,520152
ISRG,2025-04-25 15:30:00,512.5750,515.3600,512.2100,514.9100,330949
ISRG,2025-04-25 15:00:00,512.5000,513.7800,512.4200,512.5850,108532
ISRG,2025-04-25 14:30:00,512.9900,513.8500,511.8800,512.6650,76542
ISRG,2025-04-25 14:00:00,510.9000,513.0900,510.6700,513.0800,60393
ISRG,2025-04-25 13:30:00,514.5900,514.8700,509.8800,511.0850,115051
ISRG,2025-04-25 13:00:00,512.9200,515.1650,512.7100,514.7500,102677
ISRG,2025-04-25 12:30:00,513.5438,513.5438,511.8400,512.8800,126497
ISRG,2025-04-25 12:00:00,510.1534,513.7242,509.1600,513.3450,148579
ISRG,2025-04-25 11:30:00,508.8150,510.5400,508.7100,510.2200,61463
ISRG,2025-04-25 11:00:00,507.6400,509.9800,507.1800,509.0450,96009
ISRG,2025-04-25 10:30:00,507.1800,508.5300,505.7517,507.1694,91415
ISRG,2025-04-25 10:00:00,507.5800,511.5600,506.0600,507.0700,151525
ISRG,2025-04-25 09:30:00,513.1800,514.1500,506.1100,506.7750,220977
ISRG,2025-04-25 09:00:00,506.0100,514.7400,505.0200,512.9900,1709
ISRG,2025-04-25 08:30:00,503.0000,506.9000,493.2500,506.0100,202
ISRG,2025-04-25 08:00:00,508.0000,516.2068,503.1089,506.2900,2994
ISRG,2025-04-25 07:30:00,507.0600,507.4100,505.6000,506.0000,96
ISRG,2025-04-25 07:00:00,504.9400,506.7500,503.7700,506.1000,245
ISRG,2025-04-25 06:30:00,506.0000,506.4300,504.3300,504.5000,811
ISRG,2025-04-25 06:00:00,510.0100,511.0000,506.0000,506.0000,1197
ISRG,2025-04-25 05:30:00,510.4400,511.0000,510.0000,510.9800,122
ISRG,2025-04-25 05:00:00,510.7000,512.6000,510.0000,510.9500,156
ISRG,2025-04-25 04:30:00,510.6100,513.0000,510.3200,510.3300,290
ISRG,2025-04-25 04:00:00,508.2500,513.7900,508.2500,513.7400,339
ISRG,2025-04-24 19:30:00,510.2100,510.2100,508.7000,508.7000,880
ISRG,2025-04-24 19:00:00,510.9000,511.7100,509.9900,510.2100,2046
ISRG,2025-04-24 18:30:00,511.3300,511.3300,508.4000,510.2200,55
ISRG,2025-04-24 18:00:00,512.8000,512.8000,508.1300,510.0000,1793
ISRG,2025-04-24 17:30:00,511.7000,514.6500,511.7000,512.8000,1738
ISRG,2025-04-24 17:00:00,508.1300,511.7000,507.4300,511.7000,3034
ISRG,2025-04-24 16:30:00,508.1300,510.2100,506.0000,508.1300,323
ISRG,2025-04-24 16:00:00,508.1300,508.7000,505.0000,508.0100,528628
ISRG,2025-04-24 15:30:00,508.2550,509.9900,507.2350,508.1300,331190
ISRG,2025-04-24 15:00:00,509.9200,510.0885,508.2550,508.2550,105954
ISRG,2025-04-24 14:30:00,510.2300,511.7550,509.9100,510.1400,114774
ISRG,2025-04-24 14:00:00,508.5350,510.7700,508.5232,510.2200,125225
ISRG,2025-04-24 13:30:00,508.7000,509.7500,507.7200,508.5600,113528
ISRG,2025-04-24 13:00:00,508.0100,508.6900,506.4400,508.6500,101060
ISRG,2025-04-24 12:30:00,505.9700,509.2800,505.8000,508.2950,123085
ISRG,2025-04-24 12:00:00,504.6600,506.0650,503.3300,505.6290,72333
ISRG,2025-04-24 11:30:00,503.4150,506.2100,502.9900,504.4500,119801
ISRG,2025-04-24 11:00:00,501.3000,504.8100,501.2050,503.9800,128187
ISRG,2025-04-24 10:30:00,502.1100,506.3300,501.0200,501.5600,195550
ISRG,2025-04-24 10:00:00,498.5800,504.1500,498.5220,502.4050,172410
ISRG,2025-04-24 09:30:00,490.8200,500.8950,489.4300,499.1400,267921
ISRG,2025-04-24 09:00:00,487.8000,490.0400,484.8500,489.5900,665
ISRG,2025-04-24 08:30:00,486.7900,490.0000,480.0000,488.0000,1225
ISRG,2025-04-24 08:00:00,488.5000,495.0000,476.9933,485.0500,478
ISRG,2025-04-24 07:30:00,483.6500,485.8300,482.2000,485.8300,176
ISRG,2025-04-24 07:00:00,487.7200,488.4900,483.6700,486.4600,315
ISRG,2025-04-24 06:30:00,486.0000,486.9000,485.5100,486.9000,150
ISRG,2025-04-24 06:00:00,486.0000,486.0000,485.7800,485.8200,84
ISRG,2025-04-24 05:30:00,486.0100,486.0100,485.1400,485.9700,163
ISRG,2025-04-24 05:00:00,486.0100,486.8900,486.0100,486.8900,12
ISRG,2025-04-24 04:30:00,487.0000,487.0000,486.0700,486.8000,15
ISRG,2025-04-24 04:00:00,489.0400,489.0400,485.7900,487.0000,54
ISRG,2025-04-23 19:30:00,487.5762,489.9800,487.5762,489.0500,58
ISRG,2025-04-23 19:00:00,488.5100,491.0000,488.0100,489.6000,88
ISRG,2025-04-23 18:30:00,489.0000,492.3000,487.6500,488.2800,64
ISRG,2025-04-23 18:00:00,487.8400,488.1800,487.4500,487.4600,339
ISRG,2025-04-23 17:30:00,490.5600,492.5000,487.1375,488.4800,2808
ISRG,2025-04-23 17:00:00,489.0100,496.7800,488.1222,489.8500,123
ISRG,2025-04-23 16:30:00,488.7070,504.5950,481.3400,489.0100,1135
ISRG,2025-04-23 16:00:00,487.9100,499.9400,481.3400,496.7800,883325
ISRG,2025-04-23 15:30:00,488.5200,490.1200,485.0900,487.9100,345619
ISRG,2025-04-23 15:00:00,490.1200,490.2800,488.1701,488.4300,112095
ISRG,2025-04-23 14:30:00,489.7600,491.1912,488.7501,489.9368,96693
ISRG,2025-04-23 14:00:00,490.9150,492.2460,489.2200,489.4000,133473
ISRG,2025-04-23 13:30:00,494.2000,494.4900,490.3200,491.1200,147588
ISRG,2025-04-23 13:00:00,493.3500,495.9100,491.4500,494.1150,109613
ISRG,2025-04-23 12:30:00,492.3300,493.7199,490.8950,492.9900,93546
ISRG,2025-04-23 12:00:00,493.2300,493.5899,488.9637,491.7200,86761
ISRG,2025-04-23 11:30:00,496.5500,498.8199,491.4700,493.5300,146049
ISRG,2025-04-23 11:00:00,501.7200,503.2150,495.0000,496.5500,206898
ISRG,2025-04-23 10:30:00,504.9600,507.9850,500.6000,501.9700,206032
ISRG,2025-04-23 10:00:00,514.2250,516.5000,500.3100,504.4500,592162
ISRG,2025-04-23 09:30:00,500.0000,517.3100,499.2750,513.9900,886066
ISRG,2025-04-23 09:00:00,505.0648,507.0700,499.9900,501.0000,22067
ISRG,2025-04-23 08:30:00,515.0000,515.0000,505.0000,507.0700,7850
ISRG,2025-04-23 08:00:00,489.5800,518.0000,472.0000,516.8000,21672
ISRG,2025-04-23 07:30:00,492.0100,499.9400,492.0000,496.0800,8881
ISRG,2025-04-23 07:00:00,489.0600,497.3400,489.0200,492.0600,6647
ISRG,2025-04-23 06:30:00,477.0000,492.7400,477.0000,492.7400,2519
ISRG,2025-04-23 06:00:00,473.9900,476.9900,473.5400,476.9900,751
ISRG,2025-04-23 05:30:00,474.5400,474.7200,472.2600,473.1000,297
ISRG,2025-04-23 05:00:00,474.5300,475.8900,473.2800,474.5400,939
ISRG,2025-04-23 04:30:00,474.2000,475.9800,474.0000,475.9000,625
ISRG,2025-04-23 04:00:00,475.0000,475.9800,471.5000,472.0600,679
ISRG,2025-04-22 19:30:00,474.9800,475.0000,474.5100,474.9900,4861
ISRG,2025-04-22 19:00:00,473.5000,475.0000,472.8000,474.7562,4449
ISRG,2025-04-22 18:30:00,468.0000,475.0000,467.0000,473.5000,8511
ISRG,2025-04-22 18:00:00,470.9000,471.2749,465.0256,468.6600,9662
TMO,2025-04-25 19:30:00,426.0500,426.0500,425.9900,425.9900,3
TMO,2025-04-25 19:00:00,424.2400,426.0300,424.2400,426.0300,229432
TMO,2025-04-25 18:30:00,424.2400,436.0000,424.2400,424.5000,229434
TMO,2025-04-25 18:00:00,424.9000,436.3600,424.5100,430.0000,21
TMO,2025-04-25 17:30:00,425.8400,425.9800,422.0000,424.5100,12
TMO,2025-04-25 17:00:00,425.9800,436.3600,425.0000,425.9000,25
TMO,2025-04-25 16:30:00,425.9900,425.9900,425.9900,425.9900,2
TMO,2025-04-25 16:00:00,424.0650,425.9900,417.5000,424.2500,787448
TMO,2025-04-25 15:30:00,423.9000,424.4200,422.4100,423.8800,355105
TMO,2025-04-25 15:00:00,423.7500,425.4499,423.5700,423.8950,114309
TMO,2025-04-25 14:30:00,422.8100,424.9700,422.5901,423.7800,83616
TMO,2025-04-25 14:00:00,423.1200,423.5200,422.2500,422.7600,103892
TMO,2025-04-25 13:30:00,426.5300,426.7199,422.8200,423.0900,97712
TMO,2025-04-25 13:00:00,425.0890,426.6300,425.0890,426.6300,112667
TMO,2025-04-25 12:30:00,424.7000,425.5800,424.1400,425.5800,114142
TMO,2025-04-25 12:00:00,422.5600,424.9000,422.2700,424.7000,225962
TMO,2025-04-25 11:30:00,425.0500,425.1465,421.8901,422.6200,167716
TMO,2025-04-25 11:00:00,423.9100,426.0500,423.6500,424.9525,170604
TMO,2025-04-25 10:30:00,421.7700,424.2500,420.9500,423.9100,209464
TMO,2025-04-25 10:00:00,418.4200,424.0900,417.3300,421.7700,193054
TMO,2025-04-25 09:30:00,426.1200,426.3300,416.8200,417.8700,417548
TMO,2025-04-25 09:00:00,428.0000,431.0000,425.0000,428.0000,727
TMO,2025-04-25 08:30:00,428.0000,429.4700,428.0000,429.0000,120
TMO,2025-04-25 08:00:00,429.9988,433.9400,426.6600,428.7600,522
TMO,2025-04-25 07:30:00,427.2100,428.8000,427.1200,427.1200,10
TMO,2025-04-25 07:00:00,427.0600,428.9700,427.0600,427.2100,122
TMO,2025-04-25 06:30:00,429.0000,429.0000,427.0600,427.0600,126
TMO,2025-04-25 06:00:00,429.4800,431.4800,429.4800,429.9800,105
TMO,2025-04-25 05:30:00,429.0000,430.3900,429.0000,430.3900,141
TMO,2025-04-25 05:00:00,430.2100,430.2100,430.0000,430.0000,3
TMO,2025-04-25 04:30:00,429.9100,430.2100,428.4600,430.2100,525
TMO,2025-04-25 04:00:00,429.6000,430.0000,427.1700,429.9100,303
TMO,2025-04-24 19:30:00,426.3100,427.5000,426.0000,427.5000,48
TMO,2025-04-24 19:00:00,426.6600,426.9500,426.6600,426.9500,293864
TMO,2025-04-24 18:30:00,426.6600,428.0000,425.0000,428.0000,293902
TMO,2025-04-24 18:00:00,426.5000,426.6600,425.0000,425.3900,1108
TMO,2025-04-24 17:30:00,425.0000,426.6600,425.0000,426.4200,50
TMO,2025-04-24 17:00:00,426.4300,426.4999,425.0000,426.4378,135
TMO,2025-04-24 16:30:00,426.0200,451.5328,425.8100,451.5328,9622
TMO,2025-04-24 16:00:00,426.4900,428.0000,422.0000,426.0800,929429
TMO,2025-04-24 15:30:00,423.1000,426.8500,423.0150,426.4300,489376
TMO,2025-04-24 15:00:00,421.0200,423.4500,420.1250,422.9200,199189
TMO,2025-04-24 14:30:00,420.0200,421.8500,419.7900,420.9200,171711
TMO,2025-04-24 14:00:00,420.1950,420.9000,419.5250,420.0200,263448
TMO,2025-04-24 13:30:00,421.0250,421.8600,420.0000,420.1950,179442
TMO,2025-04-24 13:00:00,421.7950,422.2350,420.7323,421.0200,166708
TMO,2025-04-24 12:30:00,419.8900,422.7600,419.8850,421.7950,176730
TMO,2025-04-24 12:00:00,421.0400,422.1000,419.6400,419.8850,166682
TMO,2025-04-24 11:30:00,422.9500,423.3400,420.9650,421.0400,159314
TMO,2025-04-24 11:00:00,423.0300,424.4700,422.7200,423.1500,202482
TMO,2025-04-24 10:30:00,424.5800,426.4000,421.0000,423.0400,270437
TMO,2025-04-24 10:00:00,421.6100,424.6200,420.4550,424.5200,348654
TMO,2025-04-24 09:30:00,430.0000,432.4600,417.7900,421.5700,513392
TMO,2025-04-24 09:00:00,431.2000,435.0000,428.5000,430.0000,1355
TMO,2025-04-24 08:30:00,431.5000,435.0000,431.0000,431.0000,210
TMO,2025-04-24 08:00:00,432.3400,435.0200,430.0000,431.5000,307
TMO,2025-04-24 07:30:00,432.3400,432.3400,431.0000,431.7400,84
TMO,2025-04-24 07:00:00,433.5000,434.0000,433.0000,433.0000,45
TMO,2025-04-24 06:30:00,432.3400,432.3400,432.3400,432.3400,57
TMO,2025-04-24 06:00:00,432.3600,438.0000,432.3500,432.6000,65
TMO,2025-04-24 05:30:00,431.0000,432.0700,431.0000,432.0100,70
TMO,2025-04-24 05:00:00,431.0000,432.0100,431.0000,431.8200,40
TMO,2025-04-24 04:30:00,431.0000,431.0000,430.9900,430.9900,4
TMO,2025-04-24 04:00:00,432.0100,432.7200,427.0100,431.3000,46
TMO,2025-04-23 19:30:00,431.7000,431.7000,431.7000,431.7000,3
TMO,2025-04-23 19:00:00,431.6400,434.9500,431.0000,434.9500,312600
TMO,2025-04-23 18:30:00,431.6400,435.0000,431.6400,432.5000,312615
TMO,2025-04-23 18:00:00,433.6000,433.6000,430.0200,433.0000,6
TMO,2025-04-23 17:30:00,433.5000,433.6000,429.0000,429.0000,381
TMO,2025-04-23 17:00:00,429.0001,433.6000,429.0001,433.5000,54
TMO,2025-04-23 16:30:00,436.7900,444.5739,429.4807,429.4807,11967
TMO,2025-04-23 16:00:00,430.9600,441.0000,430.9600,431.6400,983900
TMO,2025-04-23 15:30:00,431.8000,432.7700,429.4200,431.3400,411079
TMO,2025-04-23 15:00:00,431.4700,432.6300,430.6400,431.8000,165276
TMO,2025-04-23 14:30:00,434.3000,434.9500,430.2100,431.4700,180489
TMO,2025-04-23 14:00:00,437.4050,437.4050,434.0200,434.0200,123907
TMO,2025-04-23 13:30:00,435.7550,438.5578,434.1802,437.4050,128236
TMO,2025-04-23 13:00:00,435.9400,437.5900,435.5000,435.5000,148192
TMO,2025-04-23 12:30:00,432.8000,436.2100,431.4200,436.2100,184685
TMO,2025-04-23 12:00:00,434.9100,435.5800,431.4757,432.4752,100046
TMO,2025-04-23 11:30:00,436.9300,437.6150,433.7300,435.2150,190278
TMO,2025-04-23 11:00:00,442.0000,442.6200,435.8850,436.8650,279897
TMO,2025-04-23 10:30:00,444.2100,446.9600,441.7500,441.8750,243557
TMO,2025-04-23 10:00:00,454.9150,457.2600,442.8200,443.7550,310272
TMO,2025-04-23 09:30:00,456.5500,461.6100,449.5600,454.6500,553846
TMO,2025-04-23 09:00:00,440.1000,455.4100,440.1000,455.4100,14099
TMO,2025-04-23 08:30:00,436.0300,448.3400,411.0000,445.0000,61617
TMO,2025-04-23 08:00:00,433.0000,447.0700,427.3550,436.0000,7624
TMO,2025-04-23 07:30:00,438.6000,444.9900,436.4400,436.7200,1914
TMO,2025-04-23 07:00:00,431.9900,440.7300,426.1000,437.5000,5177
TMO,2025-04-23 06:30:00,435.0000,436.0200,430.0000,430.0000,3310
TMO,2025-04-23 06:00:00,438.0000,474.0900,418.5000,432.5100,7282
TMO,2025-04-23 05:30:00,448.2000,451.0000,446.6500,450.0000,112
TMO,2025-04-23 05:00:00,448.4900,448.4900,448.0000,448.0000,2
TMO,2025-04-23 04:30:00,448.5000,448.5000,447.9900,448.5000,3
TMO,2025-04-23 04:00:00,448.5000,448.5000,447.0000,448.0000,8
TMO,2025-04-22 19:30:00,445.0000,449.2400,438.0000,438.0000,19
TMO,2025-04-22 19:00:00,434.7300,449.2400,434.7300,445.0000,304456
TMO,2025-04-22 18:30:00,434.7300,436.2400,420.0000,436.0000,327041
TMO,2025-04-22 18:00:00,438.9900,450.0000,434.0000,434.7300,1169
INTU,2025-04-25 19:30:00,623.5000,623.5000,613.6395,621.6100,5
INTU,2025-04-25 18:30:00,622.0000,622.0000,622.0000,622.0000,3
INTU,2025-04-25 18:00:00,623.5300,623.5300,622.0000,622.0000,8
INTU,2025-04-25 17:30:00,624.5985,624.5985,591.0000,591.0000,4
INTU,2025-04-25 17:00:00,624.4900,624.4900,624.0000,624.1400,4
INTU,2025-04-25 16:30:00,627.7700,627.7700,624.3900,624.3900,116
INTU,2025-04-25 16:00:00,623.9100,624.5400,615.0800,624.1300,676152
INTU,2025-04-25 15:30:00,620.0800,625.2050,619.5900,623.9100,384073
INTU,2025-04-25 15:00:00,617.3000,621.3000,617.2900,620.4150,103674
INTU,2025-04-25 14:30:00,618.1800,618.9600,616.8900,617.3400,45072
INTU,2025-04-25 14:00:00,616.9350,618.7700,616.7300,618.0300,25468
INTU,2025-04-25 13:30:00,619.2200,620.0350,616.6100,617.0300,78649
INTU,2025-04-25 13:00:00,617.9000,619.7300,617.7450,619.4975,44388
INTU,2025-04-25 12:30:00,618.5500,619.3900,617.2952,617.8950,60830
INTU,2025-04-25 12:00:00,617.9900,619.5900,616.6400,619.0000,38806
INTU,2025-04-25 11:30:00,619.0175,619.1400,616.6915,617.8300,28780
INTU,2025-04-25 11:00:00,615.9200,620.4800,615.0941,619.1400,80309
INTU,2025-04-25 10:30:00,614.4400,617.2000,612.9750,616.0300,73676
INTU,2025-04-25 10:00:00,614.7500,619.6150,613.6200,614.1000,89262
INTU,2025-04-25 09:30:00,616.0600,619.9900,614.2800,614.7700,102544
INTU,2025-04-25 09:00:00,606.2800,628.1338,606.2800,617.5200,590
INTU,2025-04-25 08:30:00,612.8200,613.4900,611.7700,611.7700,218
INTU,2025-04-25 08:00:00,615.7800,615.7800,607.2400,612.8200,175
INTU,2025-04-25 07:30:00,612.0100,614.1600,611.9000,612.2200,34
INTU,2025-04-25 07:00:00,609.9000,613.0000,609.8900,612.0100,139
INTU,2025-04-25 06:30:00,612.4500,614.0000,609.6500,612.3200,339
INTU,2025-04-25 06:00:00,613.5000,614.4500,610.3400,612.4500,229
INTU,2025-04-25 05:30:00,613.4900,613.5000,613.4900,613.4900,9
INTU,2025-04-25 05:00:00,613.0000,614.7000,612.1100,613.5000,271
INTU,2025-04-25 04:30:00,614.8300,615.3000,611.4500,613.0100,297
INTU,2025-04-25 04:00:00,615.9900,616.9000,613.7500,614.8400,342
INTU,2025-04-24 19:30:00,615.5600,615.5600,614.9300,615.0500,142
INTU,2025-04-24 19:00:00,613.9100,615.5600,613.9100,615.5600,147
INTU,2025-04-24 18:30:00,615.4000,615.5000,591.0975,615.1000,114
INTU,2025-04-24 18:00:00,615.1100,615.2000,613.8000,614.8300,1278
INTU,2025-04-24 17:30:00,615.2000,615.6900,614.4100,615.6900,112
INTU,2025-04-24 17:00:00,614.8300,615.0200,614.0000,614.3000,167
INTU,2025-04-24 16:30:00,615.2900,615.7100,601.6700,615.0100,724
INTU,2025-04-24 16:00:00,614.3700,627.0000,610.7200,614.8300,426023
INTU,2025-04-24 15:30:00,613.5850,617.1000,613.3500,614.3700,337076
INTU,2025-04-24 15:00:00,615.3150,615.3150,613.5000,613.6550,69259
INTU,2025-04-24 14:30:00,614.7000,615.9800,614.2200,615.3300,54288
INTU,2025-04-24 14:00:00,611.6650,614.7700,611.2600,614.4000,94500
INTU,2025-04-24 13:30:00,612.7800,613.2300,610.4027,611.6600,57559
INTU,2025-04-24 13:00:00,612.2100,613.4150,611.0200,612.7750,67866
INTU,2025-04-24 12:30:00,612.0300,613.6099,611.4800,612.4800,60506
INTU,2025-04-24 12:00:00,610.5600,613.1800,609.6200,612.4950,57522
INTU,2025-04-24 11:30:00,611.2700,612.4500,609.7300,610.4300,83420
INTU,2025-04-24 11:00:00,608.0500,612.2000,607.7100,611.1400,119978
