ticker,timestamp,open,high,low,close,volume
SYK,2025-04-23 19:00:00,357.1100,362.5000,357.1100,362.5000,238092
SYK,2025-04-23 18:30:00,357.1100,357.1100,357.1100,357.1100,238089
SYK,2025-04-23 16:30:00,346.6700,357.1100,346.6700,357.1100,19109
SYK,2025-04-23 16:00:00,356.8900,357.3600,346.6700,346.6700,739728
SYK,2025-04-23 15:30:00,356.8500,357.9300,355.4100,356.8900,210357
SYK,2025-04-23 15:00:00,357.1300,357.3100,356.0200,356.7200,47743
SYK,2025-04-23 14:30:00,356.9000,357.5450,356.6653,356.8850,38872
SYK,2025-04-23 14:00:00,359.1900,359.2100,356.5550,356.5550,36791
SYK,2025-04-23 13:30:00,360.1600,360.2768,358.2700,358.9400,27268
SYK,2025-04-23 13:00:00,360.4100,361.2500,359.3200,360.3000,44146
SYK,2025-04-23 12:30:00,359.7500,360.7475,358.7400,360.1750,64027
SYK,2025-04-23 12:00:00,359.9200,360.4700,358.1050,359.7200,78084
SYK,2025-04-23 11:30:00,361.9400,362.2550,358.6600,360.2400,87972
SYK,2025-04-23 11:00:00,364.5936,365.3100,361.7750,362.0400,99109
SYK,2025-04-23 10:30:00,365.2400,366.6800,364.5392,364.8400,97022
SYK,2025-04-23 10:00:00,367.1300,368.3650,362.6400,364.9900,155045
SYK,2025-04-23 09:30:00,355.1050,367.3300,355.1000,367.1200,236394
SYK,2025-04-23 09:00:00,354.6200,356.0000,354.5000,356.0000,103
SYK,2025-04-23 08:30:00,355.1200,357.5500,353.5000,354.0003,1831
SYK,2025-04-23 08:00:00,355.3750,356.3900,348.1200,355.1500,56
SYK,2025-04-23 07:30:00,356.1100,356.5000,350.0100,354.1300,883
SYK,2025-04-23 07:00:00,352.7000,360.0000,352.7000,357.5100,143
SYK,2025-04-23 06:30:00,356.0000,356.0000,351.7000,352.6200,26
SYK,2025-04-23 06:00:00,353.5000,356.0100,353.0200,353.5300,49
SYK,2025-04-23 05:30:00,356.0000,356.9500,351.5000,355.5000,38
SYK,2025-04-23 05:00:00,356.7000,356.7000,352.5100,353.0100,23
SYK,2025-04-23 04:30:00,356.0000,356.9500,350.8000,352.5100,232
SYK,2025-04-23 04:00:00,349.0100,358.5600,349.0100,350.6100,15
SYK,2025-04-22 19:00:00,348.1200,352.6700,348.1200,349.1442,203543
SYK,2025-04-22 18:30:00,348.1200,352.8400,348.1200,352.8400,203648
SYK,2025-04-22 18:00:00,351.9700,353.4300,351.9700,353.4300,30
SYK,2025-04-22 17:30:00,348.2000,350.8700,348.2000,350.8700,24
SYK,2025-04-22 17:00:00,347.3500,348.0500,347.3500,348.0500,346
SYK,2025-04-22 16:30:00,348.1200,348.1200,347.0708,347.3500,40
SYK,2025-04-22 16:00:00,348.2800,348.2800,341.3700,348.1200,974820
SYK,2025-04-22 15:30:00,347.2900,349.4500,347.2300,348.1600,265328
SYK,2025-04-22 15:00:00,348.1400,348.3250,346.8500,347.4900,60969
SYK,2025-04-22 14:30:00,347.0100,348.4000,346.9000,347.9700,41964
SYK,2025-04-22 14:00:00,344.4100,347.2150,344.2700,347.1150,42612
SYK,2025-04-22 13:30:00,344.9100,345.4700,343.6000,344.6200,29794
SYK,2025-04-22 13:00:00,348.1600,348.7000,344.7800,344.9425,37983
SYK,2025-04-22 12:30:00,348.2000,348.4900,347.7700,347.9500,32048
SYK,2025-04-22 12:00:00,346.1500,348.5700,346.1500,348.3000,58408
UNP,2025-04-25 19:30:00,213.1000,213.2500,213.1000,213.2500,6
UNP,2025-04-25 19:00:00,213.2900,213.2900,213.2500,213.2500,417089
UNP,2025-04-25 18:30:00,213.2900,214.9988,213.1000,213.1000,417128
UNP,2025-04-25 17:30:00,213.2900,213.2900,213.2500,213.2500,202924
UNP,2025-04-25 17:00:00,212.9920,213.2500,212.9920,213.2500,9
UNP,2025-04-25 16:30:00,217.1500,217.1500,213.2400,213.2400,5
UNP,2025-04-25 16:00:00,213.2100,213.3000,211.6000,213.2900,1472069
UNP,2025-04-25 15:30:00,211.8550,213.4200,211.6900,213.2000,552090
UNP,2025-04-25 15:00:00,212.5200,212.6000,211.7800,211.8900,292346
UNP,2025-04-25 14:30:00,212.2250,212.6400,212.1500,212.5200,206807
UNP,2025-04-25 14:00:00,211.8000,212.2300,211.5703,212.2250,177810
UNP,2025-04-25 13:30:00,212.7100,213.0500,211.5900,211.8700,174042
UNP,2025-04-25 13:00:00,212.4300,212.7950,212.3700,212.7350,115729
UNP,2025-04-25 12:30:00,213.0500,213.2700,212.3500,212.3800,105041
UNP,2025-04-25 12:00:00,212.6300,213.5100,212.6200,213.1100,98483
UNP,2025-04-25 11:30:00,212.7450,212.9100,212.0000,212.5500,131851
UNP,2025-04-25 11:00:00,213.1400,213.7900,212.7600,212.7600,113791
UNP,2025-04-25 10:30:00,212.5700,213.1300,212.1400,213.1000,144358
UNP,2025-04-25 10:00:00,212.4000,213.3400,212.1000,212.5650,268458
UNP,2025-04-25 09:30:00,214.0000,214.7550,212.1800,212.3150,234127
UNP,2025-04-25 09:00:00,214.0100,215.0000,212.4000,214.0000,217
UNP,2025-04-25 08:30:00,215.4500,215.9900,214.9900,214.9900,7
UNP,2025-04-25 08:00:00,216.9588,216.9588,214.2300,215.8500,95
UNP,2025-04-25 07:30:00,215.4400,215.4400,215.4400,215.4400,5
UNP,2025-04-25 07:00:00,215.0000,215.0000,214.2300,214.3400,85
UNP,2025-04-25 06:30:00,214.3500,214.3500,214.3500,214.3500,35
UNP,2025-04-25 06:00:00,215.5000,215.5000,214.3600,214.3600,30
UNP,2025-04-25 05:30:00,215.5000,215.5000,215.5000,215.5000,60
UNP,2025-04-25 05:00:00,215.9400,216.0000,215.1300,215.9900,238
UNP,2025-04-25 04:30:00,215.4900,215.4900,215.4500,215.4500,18
UNP,2025-04-25 04:00:00,215.4800,215.4800,215.4500,215.4500,10
UNP,2025-04-24 19:30:00,215.4000,215.4000,214.0400,214.3500,44
UNP,2025-04-24 19:00:00,215.4500,215.4500,215.4500,215.4500,733673
UNP,2025-04-24 18:30:00,215.4500,215.4500,215.4000,215.4000,733675
UNP,2025-04-24 18:00:00,215.4500,215.4500,214.0200,215.4500,68
UNP,2025-04-24 17:30:00,215.4500,215.4500,214.0100,214.0100,7
UNP,2025-04-24 17:00:00,214.0100,215.4500,214.0100,215.4500,26429
UNP,2025-04-24 16:30:00,215.4500,215.4500,214.0000,214.0000,3829
UNP,2025-04-24 16:00:00,215.4200,217.0000,212.2000,215.4400,2343434
UNP,2025-04-24 15:30:00,214.4300,215.8300,214.2300,215.4600,728072
UNP,2025-04-24 15:00:00,214.6300,214.7261,213.9500,214.4950,247695
UNP,2025-04-24 14:30:00,213.3200,214.7600,213.3200,214.6700,178306
UNP,2025-04-24 14:00:00,214.2200,215.1700,213.1500,213.3600,176686
UNP,2025-04-24 13:30:00,214.6100,215.0575,213.7600,214.1800,270537
UNP,2025-04-24 13:00:00,213.5100,214.6550,213.3300,214.5450,204863
UNP,2025-04-24 12:30:00,213.4600,214.1400,213.2000,213.4720,342408
UNP,2025-04-24 12:00:00,213.2400,213.5200,212.6900,213.3550,206933
UNP,2025-04-24 11:30:00,213.3400,213.6000,213.0250,213.3000,259614
UNP,2025-04-24 11:00:00,212.7700,213.6000,212.7300,213.2500,309889
UNP,2025-04-24 10:30:00,211.8300,213.3700,211.8200,212.8600,262638
UNP,2025-04-24 10:00:00,210.3400,212.8600,209.7100,211.9250,407212
UNP,2025-04-24 09:30:00,208.2500,213.1400,206.6300,210.5300,646110
UNP,2025-04-24 09:00:00,210.4800,211.0100,206.5100,206.6000,35594
UNP,2025-04-24 08:30:00,212.9875,213.0400,210.2965,211.0000,2683
UNP,2025-04-24 08:00:00,216.9000,223.9322,209.0000,213.0900,12095
UNP,2025-04-24 07:30:00,220.3800,220.3900,211.0000,214.0000,7748
UNP,2025-04-24 07:00:00,220.6000,220.6000,219.7900,220.3900,78
UNP,2025-04-24 06:30:00,220.5100,220.5100,220.3300,220.3800,192
UNP,2025-04-24 06:00:00,224.2400,224.2400,220.5100,220.5100,118
UNP,2025-04-24 05:30:00,222.0000,224.0000,222.0000,224.0000,62
UNP,2025-04-24 05:00:00,224.7400,224.7400,224.7400,224.7400,1
UNP,2025-04-24 04:00:00,225.0000,225.0000,218.6100,224.9900,24
UNP,2025-04-23 19:30:00,223.4442,224.2500,219.7500,220.1960,133
UNP,2025-04-23 19:00:00,219.7800,224.5000,219.7800,224.5000,690687
UNP,2025-04-23 18:30:00,219.7800,219.7800,219.7500,219.7500,690682
UNP,2025-04-23 17:30:00,224.5000,224.5000,224.5000,224.5000,25
UNP,2025-04-23 17:00:00,219.7500,219.7500,219.7500,219.7500,2
UNP,2025-04-23 16:30:00,216.6000,222.5480,216.6000,219.7500,145016
UNP,2025-04-23 16:00:00,219.6700,224.5000,216.6000,216.6000,2163104
UNP,2025-04-23 15:30:00,219.1200,220.0400,218.7000,219.5800,570037
UNP,2025-04-23 15:00:00,219.4250,219.6800,218.8319,219.0900,207958
UNP,2025-04-23 14:30:00,219.6300,220.1400,219.2715,219.4600,195498
UNP,2025-04-23 14:00:00,220.4400,220.5400,219.5050,219.6277,132647
UNP,2025-04-23 13:30:00,220.1650,220.5500,219.3500,220.3150,94360
UNP,2025-04-23 13:00:00,219.4800,220.4700,219.0150,220.1550,131183
UNP,2025-04-23 12:30:00,219.2450,219.8300,218.8800,219.5000,98549
UNP,2025-04-23 12:00:00,219.6850,219.8434,218.3300,219.1936,267110
UNP,2025-04-23 11:30:00,220.5050,220.7700,219.3200,219.6790,177344
UNP,2025-04-23 11:00:00,221.6850,222.1800,219.8000,220.3800,236832
UNP,2025-04-23 10:30:00,222.8100,223.2250,221.5600,221.6850,195614
UNP,2025-04-23 10:00:00,223.6500,224.2200,221.8000,222.6750,249423
UNP,2025-04-23 09:30:00,221.3100,224.5800,221.0900,223.5800,394789
UNP,2025-04-23 09:00:00,221.2200,223.1800,220.9000,221.9600,551
UNP,2025-04-23 08:30:00,209.9700,223.0000,209.9700,221.1015,10
UNP,2025-04-23 08:00:00,220.2052,222.5600,216.9000,222.5600,467
UNP,2025-04-23 07:30:00,220.5200,221.3900,220.0600,220.1400,162
UNP,2025-04-23 07:00:00,222.0000,222.0000,222.0000,222.0000,10
UNP,2025-04-23 06:30:00,221.8700,222.0000,221.8500,222.0000,9
UNP,2025-04-23 05:30:00,221.8800,221.8800,221.8800,221.8800,3
UNP,2025-04-23 05:00:00,222.6900,222.6900,221.8800,221.8800,7
UNP,2025-04-23 04:00:00,223.0000,223.0000,222.4900,222.4900,6
UNP,2025-04-22 19:30:00,220.0900,221.9700,220.0900,221.9700,28
UNP,2025-04-22 19:00:00,216.9000,221.9700,216.9000,221.9700,405977
UNP,2025-04-22 18:30:00,216.9000,221.9700,216.9000,221.9700,670173
UNP,2025-04-22 18:00:00,220.0000,223.5400,220.0000,222.0000,52
UNP,2025-04-22 17:30:00,216.0000,223.5400,216.0000,219.0000,27
UNP,2025-04-22 17:00:00,218.8200,223.5400,218.8100,222.5100,221
UNP,2025-04-22 16:30:00,216.9000,216.9000,215.7500,215.7500,12312
UNP,2025-04-22 16:00:00,216.8200,219.3900,214.5500,219.3900,1488244
UNP,2025-04-22 15:30:00,216.1150,217.1000,216.0600,216.8600,485761
GILD,2025-04-25 19:30:00,103.5300,103.5300,103.2400,103.2400,115
GILD,2025-04-25 19:00:00,103.5000,103.8000,103.5000,103.8000,68
GILD,2025-04-25 18:30:00,103.5200,104.2000,103.5000,103.5000,72
GILD,2025-04-25 18:00:00,103.8100,103.8100,103.7500,103.8100,8
GILD,2025-04-25 17:30:00,103.3800,104.2000,103.3600,103.8200,384
GILD,2025-04-25 17:00:00,104.0500,104.0500,103.2000,103.9400,152
GILD,2025-04-25 16:30:00,103.1700,103.9200,103.1700,103.3200,232
GILD,2025-04-25 16:00:00,103.1700,105.5100,101.5200,105.5100,3114668
GILD,2025-04-25 15:30:00,103.8300,103.8800,102.9500,103.1700,2288141
GILD,2025-04-25 15:00:00,103.7400,104.0745,103.6900,103.8300,837232
GILD,2025-04-25 14:30:00,103.6400,104.0200,103.5200,103.7000,417160
GILD,2025-04-25 14:00:00,103.4500,103.7900,103.3000,103.6400,590336
GILD,2025-04-25 13:30:00,103.6900,103.9800,103.2700,103.4450,717619
GILD,2025-04-25 13:00:00,103.6000,103.8360,103.2300,103.7000,377207
GILD,2025-04-25 12:30:00,103.6587,103.7300,103.3000,103.5960,530669
GILD,2025-04-25 12:00:00,102.9200,103.7700,102.8500,103.6400,499594
GILD,2025-04-25 11:30:00,103.0400,103.0800,102.4600,102.9200,744427
GILD,2025-04-25 11:00:00,102.5400,103.3700,102.3100,103.0400,609825
GILD,2025-04-25 10:30:00,102.2300,103.0900,102.2000,102.5050,683583
GILD,2025-04-25 10:00:00,101.9100,102.5600,101.5800,102.2300,1394601
GILD,2025-04-25 09:30:00,102.6800,104.2000,93.3700,101.9150,2765571
GILD,2025-04-25 09:00:00,102.5400,103.4900,102.4900,102.8000,46266
GILD,2025-04-25 08:30:00,103.1000,107.1450,102.4000,102.7900,1224
GILD,2025-04-25 08:00:00,102.4200,106.3800,101.2200,102.5200,5549
GILD,2025-04-25 07:30:00,102.3100,102.7700,102.3100,102.4700,1282
GILD,2025-04-25 07:00:00,101.5800,102.3100,101.2600,102.1300,10010
GILD,2025-04-25 06:30:00,101.6400,101.6900,101.2200,101.2600,813
GILD,2025-04-25 06:00:00,101.8100,101.8100,101.6400,101.6400,67
GILD,2025-04-25 05:30:00,101.9700,102.0600,101.7600,101.7600,282
GILD,2025-04-25 05:00:00,101.7500,102.1400,101.7400,102.0000,311
GILD,2025-04-25 04:30:00,102.0100,102.0900,101.7300,102.0000,939
GILD,2025-04-25 04:00:00,102.9000,102.9000,101.9800,102.3800,507
GILD,2025-04-24 19:30:00,102.9778,102.9800,102.5506,102.9000,1933
GILD,2025-04-24 19:00:00,102.9900,102.9900,102.5000,102.6200,472
GILD,2025-04-24 18:30:00,102.7900,103.0000,102.5627,102.6000,4647
GILD,2025-04-24 18:00:00,102.5100,102.9300,102.2891,102.5600,4860
GILD,2025-04-24 17:30:00,106.1500,106.1500,102.2000,102.6000,4258
GILD,2025-04-24 17:00:00,102.8600,102.9300,102.5100,102.9299,6440
GILD,2025-04-24 16:30:00,102.3979,103.0000,102.0000,102.9300,41637
GILD,2025-04-24 16:00:00,106.0710,106.2500,98.0600,102.1500,3502043
GILD,2025-04-24 15:30:00,106.3000,106.4000,105.7400,106.0710,2175851
GILD,2025-04-24 15:00:00,106.4000,106.7000,106.1600,106.3100,572682
GILD,2025-04-24 14:30:00,106.3600,106.5250,106.2700,106.4000,170326
GILD,2025-04-24 14:00:00,105.9500,106.4050,105.9400,106.3700,237077
GILD,2025-04-24 13:30:00,106.0750,106.3200,105.9300,105.9700,394860
GILD,2025-04-24 13:00:00,106.4900,106.5300,106.0617,106.0617,584659
GILD,2025-04-24 12:30:00,106.8000,106.9600,106.4600,106.4850,333904
GILD,2025-04-24 12:00:00,107.1050,107.3100,106.7700,106.8100,306108
GILD,2025-04-24 11:30:00,107.4300,107.4700,106.9650,107.0950,390645
GILD,2025-04-24 11:00:00,107.5200,107.5500,107.1700,107.4250,618763
GILD,2025-04-24 10:30:00,107.1000,107.5600,107.0600,107.5300,792474
GILD,2025-04-24 10:00:00,106.4900,107.3100,106.3652,107.1383,612421
GILD,2025-04-24 09:30:00,106.1050,106.8600,105.9100,106.4600,824852
GILD,2025-04-24 09:00:00,106.1900,106.3800,105.5000,106.2000,104458
GILD,2025-04-24 08:30:00,106.3000,106.3000,106.1500,106.2200,1774
GILD,2025-04-24 08:00:00,106.6400,107.3868,106.1600,106.3100,1027
GILD,2025-04-24 07:30:00,106.2000,106.3200,106.1600,106.3200,47
GILD,2025-04-24 07:00:00,106.6900,106.6900,106.2700,106.6400,239
GILD,2025-04-24 06:30:00,106.6900,106.6900,106.5500,106.6900,110
GILD,2025-04-24 05:00:00,106.7200,106.7200,106.7000,106.7000,4
GILD,2025-04-24 04:30:00,106.7200,106.7200,106.7200,106.7200,10
GILD,2025-04-23 19:30:00,106.6000,106.6000,106.3000,106.5700,401
GILD,2025-04-23 18:30:00,104.1000,106.5700,104.1000,106.5700,348
GILD,2025-04-23 18:00:00,106.4300,106.4300,106.3500,106.3500,1036
GILD,2025-04-23 17:30:00,106.5700,106.9402,106.3800,106.3800,409120
GILD,2025-04-23 17:00:00,107.0000,107.0000,106.4300,107.0000,57
GILD,2025-04-23 16:30:00,104.8800,108.0000,104.8800,107.0000,22071
GILD,2025-04-23 16:00:00,106.2800,107.0000,104.8800,107.0000,2619096
GILD,2025-04-23 15:30:00,106.2400,106.5600,105.9100,106.2900,1423751
GILD,2025-04-23 15:00:00,105.9500,106.3000,105.8300,106.2400,491825
GILD,2025-04-23 14:30:00,105.7000,106.0900,105.7000,105.9550,288205
GILD,2025-04-23 14:00:00,105.9500,106.0300,105.6400,105.6650,243982
GILD,2025-04-23 13:30:00,105.8900,106.0600,105.5300,105.9500,237787
GILD,2025-04-23 13:00:00,105.6200,106.0300,105.3300,105.8900,255190
GILD,2025-04-23 12:30:00,105.3900,105.6600,105.1100,105.6300,329347
GILD,2025-04-23 12:00:00,105.3400,105.5700,99.3200,105.4000,320795
GILD,2025-04-23 11:30:00,105.6500,105.7500,105.1100,105.3300,417515
GILD,2025-04-23 11:00:00,105.9700,106.1000,105.4000,105.6300,581422
GILD,2025-04-23 10:30:00,106.4000,106.6169,105.8250,105.9600,768541
GILD,2025-04-23 10:00:00,106.3200,106.6350,105.9000,106.3500,361235
GILD,2025-04-23 09:30:00,105.9500,106.5200,105.3400,106.3200,607204
GILD,2025-04-23 09:00:00,105.5400,106.1500,105.0100,105.4000,2301
GILD,2025-04-23 08:30:00,105.3300,105.6000,105.0500,105.3500,1995
GILD,2025-04-23 08:00:00,105.9200,106.2200,105.3000,105.3900,1842
GILD,2025-04-23 07:30:00,105.5100,105.7000,105.5100,105.5300,449
GILD,2025-04-23 07:00:00,106.0300,106.1400,105.4800,105.5600,4266
GILD,2025-04-23 06:30:00,106.1000,106.1700,106.0200,106.0200,448
GILD,2025-04-23 05:30:00,106.0600,106.0600,106.0100,106.0100,152
GILD,2025-04-23 05:00:00,106.0000,106.3700,106.0000,106.1100,111
GILD,2025-04-23 04:00:00,105.7700,106.0600,105.2200,106.0000,542
GILD,2025-04-22 19:00:00,106.0300,106.0300,106.0000,106.0000,51
GILD,2025-04-22 18:30:00,106.0000,106.0500,105.3777,106.0500,235358
GILD,2025-04-22 18:00:00,106.5400,106.8500,106.0000,106.0100,181
GILD,2025-04-22 17:30:00,106.9600,107.1900,105.5100,107.0000,1225
GILD,2025-04-22 17:00:00,106.4500,107.0900,106.1800,106.9400,1237
GILD,2025-04-22 16:30:00,105.5100,107.0105,103.5200,106.6800,23287
GILD,2025-04-22 16:00:00,105.4500,107.1000,105.4500,105.5100,2785860
GILD,2025-04-22 15:30:00,105.3600,105.6200,105.0400,105.4500,1589697
GILD,2025-04-22 15:00:00,105.8400,105.9500,105.3400,105.3800,309574
GILD,2025-04-22 14:30:00,105.9100,105.9350,105.7000,105.8200,302502
TTE,2025-04-25 19:30:00,58.0000,58.0000,58.0000,58.0000,10
TTE,2025-04-25 19:00:00,59.9500,59.9500,58.1000,58.1000,70272
TTE,2025-04-25 18:30:00,59.9500,59.9500,59.9500,59.9500,70271
TTE,2025-04-25 16:30:00,59.2900,59.2900,59.2900,59.2900,1
TTE,2025-04-25 16:00:00,59.9600,60.0000,59.2900,59.9500,214179
TTE,2025-04-25 15:30:00,60.0700,60.0900,59.9600,60.0000,191872
TTE,2025-04-25 15:00:00,60.0500,60.1300,60.0200,60.0900,61390
TTE,2025-04-25 14:30:00,60.0700,60.1896,60.0335,60.0530,33789
TTE,2025-04-25 14:00:00,59.8000,60.0650,59.7900,60.0500,119575
TTE,2025-04-25 13:30:00,60.1000,60.1200,59.7450,59.7850,142882
TTE,2025-04-25 13:00:00,60.1000,60.2500,60.0400,60.1000,456737
TTE,2025-04-25 12:30:00,60.1650,60.2000,60.0700,60.1000,24789
TTE,2025-04-25 12:00:00,60.1168,60.2150,60.1000,60.1700,33626
TTE,2025-04-25 11:30:00,59.8800,60.1300,59.8600,60.1150,36153
TTE,2025-04-25 11:00:00,59.7800,59.8950,59.7300,59.8799,49120
TTE,2025-04-25 10:30:00,59.9300,59.9400,59.7400,59.7700,62965
TTE,2025-04-25 10:00:00,59.9300,60.0900,59.8950,59.9300,66622
TTE,2025-04-25 09:30:00,59.6300,59.9612,59.5000,59.9000,89148
TTE,2025-04-25 09:00:00,59.7100,59.8300,59.6400,59.6600,7295
TTE,2025-04-25 08:30:00,59.7400,59.7500,59.7400,59.7500,373
TTE,2025-04-25 08:00:00,59.6599,59.6700,59.2800,59.6500,253
TTE,2025-04-25 07:30:00,59.5900,59.5900,59.5700,59.5700,263
TTE,2025-04-25 07:00:00,59.4800,59.5600,59.4800,59.5600,693
TTE,2025-04-25 06:00:00,59.7500,59.8600,59.7500,59.8300,590
TTE,2025-04-25 05:00:00,59.6900,59.6900,59.6900,59.6900,250
TTE,2025-04-25 04:30:00,59.6100,59.6400,59.5900,59.5900,402
TTE,2025-04-25 04:00:00,59.7000,59.7000,59.6000,59.6700,1085
TTE,2025-04-24 19:00:00,59.2800,59.2800,59.2800,59.2800,41078
TTE,2025-04-24 18:30:00,59.2800,59.9800,59.2800,59.9800,41080
TTE,2025-04-24 16:30:00,59.2500,59.2500,59.2500,59.2500,525
TTE,2025-04-24 16:00:00,59.2600,59.2800,59.2600,59.2800,128241
TTE,2025-04-24 15:30:00,59.2800,59.4300,59.2600,59.2600,148448
TTE,2025-04-24 15:00:00,59.2600,59.3400,59.1986,59.2900,56588
TTE,2025-04-24 14:30:00,59.1700,59.3200,59.1700,59.2800,57049
TTE,2025-04-24 14:00:00,59.3800,59.4395,59.1700,59.1700,54310
TTE,2025-04-24 13:30:00,59.3500,59.3836,59.2700,59.3836,45856
TTE,2025-04-24 13:00:00,59.4150,59.4250,59.2850,59.3500,75606
TTE,2025-04-24 12:30:00,59.2600,59.4300,59.2600,59.4300,35917
TTE,2025-04-24 12:00:00,59.1700,59.2700,59.0400,59.2450,70541
TTE,2025-04-24 11:30:00,59.0050,59.2310,58.9500,59.1600,97004
TTE,2025-04-24 11:00:00,59.1950,59.1950,58.9800,58.9900,51778
TTE,2025-04-24 10:30:00,59.1200,59.2624,59.0750,59.2000,60419
TTE,2025-04-24 10:00:00,59.1100,59.2000,58.9550,59.1500,37782
TTE,2025-04-24 09:30:00,59.4100,59.4100,59.0500,59.1200,92994
TTE,2025-04-24 09:00:00,59.3200,59.4600,59.2900,59.4000,5425
TTE,2025-04-24 08:30:00,59.3200,59.4200,59.3200,59.4200,2537
TTE,2025-04-24 08:00:00,58.7000,59.3400,58.7000,59.2700,558
TTE,2025-04-24 07:30:00,59.4500,59.4900,59.4200,59.4900,1089
TTE,2025-04-24 06:30:00,59.2000,59.2800,59.2000,59.2800,747
TTE,2025-04-24 06:00:00,59.2800,59.2800,59.2800,59.2800,1
TTE,2025-04-24 05:00:00,59.2000,59.2000,59.2000,59.2000,202
